SYS_SQLLOG_ID	SQLID	USERID	USERIP	MACADDR	SQL	STARTTIME	ENDTIME	SUCCESS	TYPE	TIMECOST
513	b56f4f70e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:36	2014/5/29 13:11:36	01	01	2
514	b62f1d00e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:37	2014/5/29 13:11:37	01	01	3
515	b62f6b20e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:37	2014/5/29 13:11:37	01	01	2
516	b65b3610e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:38	2014/5/29 13:11:38	01	01	3
517	b65b8430e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:38	2014/5/29 13:11:38	01	01	2
518	b812f830e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		insert into SYS_USER_GROUP (sys_user_id, sys_group_id) values (?, ?)	2014/5/29 13:11:41	2014/5/29 13:11:41	01	02	3
519	b81b5ca0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:41	2014/5/29 13:11:41	01	01	3
520	b81baac0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:41	2014/5/29 13:11:41	01	01	2
521	b81bd1d0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:41	2014/5/29 13:11:41	01	01	2
522	b81c1ff0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1  and isvalid != 'D' and sys_user_id   (select sys_user_id from SYS_USER_GROUP where sys_group_id = ?)	2014/5/29 13:11:41	2014/5/29 13:11:41	01	01	2
523	bb0f4840e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 13:11:46	2014/5/29 13:11:46	01	01	12
524	bc3eeea0e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_logonlog_id id, userid usercode, u.username username, ip ip, macaddr mac, logontime logontime, logofftime logofftime, logonflag logonflag, logfailedreason reason from SYS_LOGONLOG left outer join SYS_USER u on SYS_LOGONLOG.userid = u.usercode	2014/5/29 13:11:48	2014/5/29 13:11:48	01	01	6
525	bc402720e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_logonlog_id) as count from SYS_LOGONLOG	2014/5/29 13:11:48	2014/5/29 13:11:48	01	01	8
526	c8beb340e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_logonlog_id id, userid usercode, u.username username, ip ip, macaddr mac, logontime logontime, logofftime logofftime, logonflag logonflag, logfailedreason reason from SYS_LOGONLOG left outer join SYS_USER u on SYS_LOGONLOG.userid = u.usercode	2014/5/29 13:12:09	2014/5/29 13:12:09	01	01	6
527	c8bf2870e6ef11e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_logonlog_id) as count from SYS_LOGONLOG	2014/5/29 13:12:09	2014/5/29 13:12:09	01	01	2
528	154b6910e6f011e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_logonlog_id id, userid usercode, u.username username, ip ip, macaddr mac, logontime logontime, logofftime logofftime, logonflag logonflag, logfailedreason reason from SYS_LOGONLOG left outer join SYS_USER u on SYS_LOGONLOG.userid = u.usercode	2014/5/29 13:14:17	2014/5/29 13:14:17	01	01	12
529	154bde40e6f011e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_logonlog_id) as count from SYS_LOGONLOG	2014/5/29 13:14:17	2014/5/29 13:14:17	01	01	2
530	22e7e850e6f011e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select sys_logonlog_id id, userid usercode, u.username username, ip ip, macaddr mac, logontime logontime, logofftime logofftime, logonflag logonflag, logfailedreason reason from SYS_LOGONLOG left outer join SYS_USER u on SYS_LOGONLOG.userid = u.usercode	2014/5/29 13:14:40	2014/5/29 13:14:40	01	01	5
531	22e83670e6f011e3c0ccc3490771e5b5	admin	0:0:0:0:0:0:0:1		select count(sys_logonlog_id) as count from SYS_LOGONLOG	2014/5/29 13:14:40	2014/5/29 13:14:40	01	01	2
532	e64ab790e6f111e35455c069ae941059	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 13:27:17	2014/5/29 13:27:17	01	01	4
533	e64b7ae0e6f111e35455c069ae941059	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 13:27:17	2014/5/29 13:27:17	01	01	3
534	e66d0ca0e6f111e35455c069ae941059	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 13:27:17	2014/5/29 13:27:17	01	01	5
535	e6be12d0e6f111e35455c069ae941059	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 13:27:18	2014/5/29 13:27:18	01	01	5
536	e6beaf10e6f111e35455c069ae941059	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 13:27:18	2014/5/29 13:27:18	01	01	4
537	b9335820e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 14:01:49	2014/5/29 14:01:49	01	01	12
538	b934b7b0e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 14:01:49	2014/5/29 14:01:49	01	01	6
539	ba010860e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:01:50	2014/5/29 14:01:50	01	01	9
540	d1387bd0e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		insert into SYS_PRIVILEGE (NAME,MENUTYPE,URL,memo,parentid,cuserid,cdate,sort) values(?,?,?,?,?,?,NOW(),?)	2014/5/29 14:02:29	2014/5/29 14:02:29	01	02	55
541	d1398d40e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select url from SYS_PRIVILEGE	2014/5/29 14:02:29	2014/5/29 14:02:29	01	01	5
542	d13a77a0e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select url from SYS_PRIVILEGE	2014/5/29 14:02:29	2014/5/29 14:02:29	01	01	5
543	d1443ba0e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:02:29	2014/5/29 14:02:29	01	01	9
544	d4c10650e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select sys_user_id as userid, usercode, username, cuserid, cdate, euserid, edate, password, isvalid,mac from SYS_USERwhere userCode = ?	2014/5/29 14:02:35	2014/5/29 14:02:35	01	01	5
545	d4c1f0b0e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:02:35	2014/5/29 14:02:35	01	01	3
546	d4c2b400e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:02:35	2014/5/29 14:02:35	01	01	4
547	d4c35040e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:02:35	2014/5/29 14:02:35	01	01	4
548	d4c41390e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:02:35	2014/5/29 14:02:35	01	01	4
549	d4c54c10e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select url from SYS_PRIVILEGE	2014/5/29 14:02:35	2014/5/29 14:02:35	01	01	7
550	fc35e2a0e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select id id, u.usercode usercode, u.username username, userip ip, macaddr mac, url url, starttime starttime, timecost costtime, description descp from SYS_OPERATELOG left outer join SYS_USER u on userid = u.usercode	2014/5/29 14:03:41	2014/5/29 14:03:41	01	01	8
551	fc3630c0e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select count(id) as count from SYS_OPERATELOG	2014/5/29 14:03:41	2014/5/29 14:03:41	01	01	2
552	fd5b9df0e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select id id, u.usercode usercode, u.username username, userip ip, macaddr mac, url url, starttime starttime, timecost costtime, description descp from SYS_OPERATELOG left outer join SYS_USER u on userid = u.usercode	2014/5/29 14:03:43	2014/5/29 14:03:43	01	01	7
553	fd5c1320e6f611e391c4ed66750bb742	admin	0:0:0:0:0:0:0:1		select count(id) as count from SYS_OPERATELOG	2014/5/29 14:03:43	2014/5/29 14:03:43	01	01	2
554	b5de9cf0e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:16:02	2014/5/29 14:16:02	01	01	10
555	c33adee0e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		insert into SYS_PRIVILEGE (NAME,MENUTYPE,URL,memo,parentid,cuserid,cdate,sort) values(?,?,?,?,?,?,NOW(),?)	2014/5/29 14:16:25	2014/5/29 14:16:25	01	02	47
556	c33ba230e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select url from SYS_PRIVILEGE	2014/5/29 14:16:25	2014/5/29 14:16:25	01	01	3
557	c33c3e70e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select url from SYS_PRIVILEGE	2014/5/29 14:16:25	2014/5/29 14:16:25	01	01	3
558	c343df90e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:16:25	2014/5/29 14:16:25	01	01	8
559	c7a7fd00e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_user_id as userid, usercode, username, cuserid, cdate, euserid, edate, password, isvalid,mac from SYS_USERwhere userCode = ?	2014/5/29 14:16:32	2014/5/29 14:16:32	01	01	4
560	c7a90e70e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:16:32	2014/5/29 14:16:32	01	01	4
561	c7a9d1c0e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:16:32	2014/5/29 14:16:32	01	01	4
562	c7aa46f0e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:16:32	2014/5/29 14:16:32	01	01	3
563	c7aabc20e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:16:32	2014/5/29 14:16:32	01	01	2
564	c7ab3150e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select url from SYS_PRIVILEGE	2014/5/29 14:16:32	2014/5/29 14:16:32	01	01	3
565	cce5b190e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:16:41	2014/5/29 14:16:41	01	01	7
566	cec212b0e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		SELECTa.sys_privilege_id,a.name,a.menutype,a.url,a.memo,a.logflag,a.parentid,a.cuserid,a.cdate,a.euserid,a.edate,b.name as parentname,a.sortFROMSYS_PRIVILEGE a LEFT JOIN SYS_PRIVILEGE b ON   b.SYS_PRIVILEGE_ID = a.PARENTID where a.SYS_PRIVILEGE_ID = ?	2014/5/29 14:16:44	2014/5/29 14:16:44	01	01	5
567	d0c66e30e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		update SYS_PRIVILEGE set name = ?,menutype = ?,url = ?,memo = ?,euserid = ?,edate = now(),sort=? where sys_privilege_id = ?	2014/5/29 14:16:47	2014/5/29 14:16:48	01	02	30
568	d0c6e360e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select url from SYS_PRIVILEGE	2014/5/29 14:16:48	2014/5/29 14:16:48	01	01	3
569	d0c73180e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select url from SYS_PRIVILEGE	2014/5/29 14:16:48	2014/5/29 14:16:48	01	01	2
570	d0cd9a20e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:16:48	2014/5/29 14:16:48	01	01	7
571	d466c670e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_user_id as userid, usercode, username, cuserid, cdate, euserid, edate, password, isvalid,mac from SYS_USERwhere userCode = ?	2014/5/29 14:16:54	2014/5/29 14:16:54	01	01	5
572	d46762b0e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:16:54	2014/5/29 14:16:54	01	01	3
573	d467fef0e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:16:54	2014/5/29 14:16:54	01	01	3
574	d4689b30e6f811e3287bef3a716ea6da	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,logflag,parentid from SYS_PRIVILEGE s where s.parentid = ? and s.menutype = '0' order by sort asc	2014/5/29 14:16:54	2014/5/29 14:16:54	01	01	3
575	5e541220e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 14:20:45	2014/5/29 14:20:45	01	01	5
576	5e54d570e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 14:20:45	2014/5/29 14:20:45	01	01	3
577	5e81fff0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 14:20:45	2014/5/29 14:20:45	01	01	7
578	5e829c30e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 14:20:45	2014/5/29 14:20:45	01	01	3
579	5eaf9fa0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:20:46	2014/5/29 14:20:46	01	01	6
580	62dc0b40e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 14:20:53	2014/5/29 14:20:53	01	01	5
581	62dd43c0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 14:20:53	2014/5/29 14:20:53	01	01	7
582	6304a1e0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 14:20:53	2014/5/29 14:20:53	01	01	4
583	6304f000e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 14:20:53	2014/5/29 14:20:53	01	01	2
584	6335eb10e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:20:53	2014/5/29 14:20:53	01	01	6
585	63df2360e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select id id, u.usercode usercode, u.username username, userip ip, macaddr mac, url url, starttime starttime, timecost costtime, description descp from SYS_OPERATELOG left outer join SYS_USER u on userid = u.usercode	2014/5/29 14:20:54	2014/5/29 14:20:54	01	01	6
586	63dfbfa0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(id) as count from SYS_OPERATELOG	2014/5/29 14:20:54	2014/5/29 14:20:54	01	01	3
587	64aef680e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_logonlog_id id, userid usercode, u.username username, ip ip, macaddr mac, logontime logontime, logofftime logofftime, logonflag logonflag, logfailedreason reason from SYS_LOGONLOG left outer join SYS_USER u on SYS_LOGONLOG.userid = u.usercode	2014/5/29 14:20:56	2014/5/29 14:20:56	01	01	6
588	64af44a0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_logonlog_id) as count from SYS_LOGONLOG	2014/5/29 14:20:56	2014/5/29 14:20:56	01	01	2
589	654283f0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_sqllog_id id, u.usercode usercode, u.username username, userip ip, macaddr mac, SYS_SQLLOG.sql _sql, starttime starttime, timecost costtime, success success, type type, timecost timecost from SYS_SQLLOG left outer join SYS_USER u on userid = u.usercode	2014/5/29 14:20:57	2014/5/29 14:20:57	01	01	12
590	65432030e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_sqllog_id) as count from SYS_SQLLOG	2014/5/29 14:20:57	2014/5/29 14:20:57	01	01	4
591	820ecca0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_user_id,username,cuserid,cdate,euserid,edate,password,isvalid,usercode from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 14:21:45	2014/5/29 14:21:45	01	01	5
592	820f41d0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_user_id) as count from SYS_USER  WHERE sys_user_id != 1 and isvalid != 'D'	2014/5/29 14:21:45	2014/5/29 14:21:45	01	01	3
593	823f0460e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 14:21:45	2014/5/29 14:21:45	01	01	3
594	823f7990e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 14:21:45	2014/5/29 14:21:45	01	01	2
595	826ddc90e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:21:46	2014/5/29 14:21:46	01	01	4
596	83ea9180e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_group_id, groupname, cuserid, cdate, euserid, edate, memo from SYS_GROUP	2014/5/29 14:21:48	2014/5/29 14:21:48	01	01	3
597	83eb06b0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_group_id) as count from SYS_GROUP	2014/5/29 14:21:48	2014/5/29 14:21:48	01	01	2
598	856b6520e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_logonlog_id id, userid usercode, u.username username, ip ip, macaddr mac, logontime logontime, logofftime logofftime, logonflag logonflag, logfailedreason reason from SYS_LOGONLOG left outer join SYS_USER u on SYS_LOGONLOG.userid = u.usercode	2014/5/29 14:21:51	2014/5/29 14:21:51	01	01	4
599	856bda50e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_logonlog_id) as count from SYS_LOGONLOG	2014/5/29 14:21:51	2014/5/29 14:21:51	01	01	3
600	858d6c10e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select id id, u.usercode usercode, u.username username, userip ip, macaddr mac, url url, starttime starttime, timecost costtime, description descp from SYS_OPERATELOG left outer join SYS_USER u on userid = u.usercode	2014/5/29 14:21:51	2014/5/29 14:21:51	01	01	8
601	858de140e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(id) as count from SYS_OPERATELOG	2014/5/29 14:21:51	2014/5/29 14:21:51	01	01	2
602	85bb59e0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_sqllog_id id, u.usercode usercode, u.username username, userip ip, macaddr mac, SYS_SQLLOG.sql _sql, starttime starttime, timecost costtime, success success, type type, timecost timecost from SYS_SQLLOG left outer join SYS_USER u on userid = u.usercode	2014/5/29 14:21:51	2014/5/29 14:21:51	01	01	12
603	85bbcf10e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select count(sys_sqllog_id) as count from SYS_SQLLOG	2014/5/29 14:21:51	2014/5/29 14:21:51	01	01	3
604	8852a690e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_privilege_id from SYS_GROUP_PRIVILEGE where sys_group_id = ? and status = 1	2014/5/29 14:21:55	2014/5/29 14:21:55	01	01	5
605	885e1840e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		select sys_privilege_id,name,menutype,url,memo,logflag,cuserid,cdate,euserid,edate,parentid ,(CASE WHEN menutype = 0 then '菜单' when menutype = 1 then '按钮' else '' END) as menuname from SYS_PRIVILEGE	2014/5/29 14:21:56	2014/5/29 14:21:56	01	01	5
606	8a73fff0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		delete from SYS_GROUP_PRIVILEGE where sys_group_id = ?	2014/5/29 14:21:59	2014/5/29 14:21:59	01	02	2
607	8a744e10e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		insert into SYS_GROUP_PRIVILEGE (sys_group_id, sys_privilege_id, status) values (?, ?, ?)	2014/5/29 14:21:59	2014/5/29 14:21:59	01	02	2
608	8a749c30e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		insert into SYS_GROUP_PRIVILEGE (sys_group_id, sys_privilege_id, status) values (?, ?, ?)	2014/5/29 14:21:59	2014/5/29 14:21:59	01	02	2
609	8a74c340e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		insert into SYS_GROUP_PRIVILEGE (sys_group_id, sys_privilege_id, status) values (?, ?, ?)	2014/5/29 14:21:59	2014/5/29 14:21:59	01	02	1
610	8a751160e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		insert into SYS_GROUP_PRIVILEGE (sys_group_id, sys_privilege_id, status) values (?, ?, ?)	2014/5/29 14:21:59	2014/5/29 14:21:59	01	02	1
611	8a755f80e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		insert into SYS_GROUP_PRIVILEGE (sys_group_id, sys_privilege_id, status) values (?, ?, ?)	2014/5/29 14:21:59	2014/5/29 14:21:59	01	02	2
612	8a75d4b0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		insert into SYS_GROUP_PRIVILEGE (sys_group_id, sys_privilege_id, status) values (?, ?, ?)	2014/5/29 14:21:59	2014/5/29 14:21:59	01	02	2
613	8a7622d0e6f911e3d8def0acd373127e	admin	0:0:0:0:0:0:0:1		insert into SYS_GROUP_PRIVILEGE (sys_group_id, sys_privilege_id, status) values (?, ?, ?)	2014/5/29 14:21:59	2014/5/29 14:21:59	01	02	2
